"time","mass.s"
1.728,-0.1078067254809765
1.731,-0.1089232927276888
1.734,-0.1098757877700731
1.737,-0.1106640682918552
1.74,-0.1112882389744265
1.743,-0.1117486332685762
1.746,-0.1120458137378146
1.749,-0.112180580074062
1.752,-0.1121539470127195
1.755,-0.1119671629745622
1.758,-0.1116216915229641
1.761,-0.1111192093588128
1.764,-0.1104616128440071
1.767,-0.1096509955628118
1.77,-0.1086896637487507
1.773,-0.1075801180572717
1.776,-0.1063250494896381
1.779,-0.1049273440979976
1.782,-0.1033900611116546
1.785,-0.1017164446745338
1.788,-0.09990990651213363
1.791,-0.09797402015979662
1.794,-0.09591252353204986
1.797,-0.09372929865193318
1.8,-0.09142837906425456
1.803,-0.08901393421395244
1.806,-0.08649026227336634
1.809,-0.08386179035289171
1.812,-0.08113305677905872
1.815,-0.07830871374524261
1.818,-0.07539351409732034
1.821,-0.07239230311943207
1.824,-0.06931001631025037
1.827,-0.06615166467642479
1.83,-0.06292233308757544
1.833,-0.05962716932960434
1.836,-0.0562713755978494
1.839,-0.05286020377748372
1.842,-0.04939894408967812
1.845,-0.04589291976387183
1.848,-0.04234747813422147
1.851,-0.03876798257343394
1.854,-0.03515980531064324
1.857,-0.03152831963372634
1.86,-0.02787889159552213
1.863,-0.02421687287559101
1.866,-0.02054759383091419
1.869,-0.01687635398320981
1.872,-0.0132084178472469
1.875,-0.009549004448237117
1.878,-0.005903281647739326
1.881,-0.002276360894603039
1.884,0.001326714389098386
1.887,0.004900969412382388
1.89,0.008441509890934142
1.893,0.01194352655456429
1.896,0.01540229823411496
1.899,0.01881320525688117
1.902,0.0221717266613014
1.905,0.02547345268988181
1.908,0.02871408840113219
1.911,0.03188945427445213
1.914,0.03499550098706093
1.917,0.03802830352289316
1.92,0.04098407356188599
1.923,0.04385916242345374
1.926,0.04665005902350013
1.929,0.04935340556831463
1.932,0.05196598893151418
1.935,0.05448475230216385
1.938,0.0569067976306462
1.941,0.05922938092933898
1.944,0.06144992837259325
1.947,0.06356602538732384
1.95,0.0655754270282167
1.953,0.06747606003424847
1.956,0.06926601561698834
1.959,0.07094356543019488
1.962,0.07250714887167187
1.965,0.07395538177509059
1.968,0.07528705812187052
1.971,0.07650114060098558
1.974,0.0775967759081881
1.977,0.07857327764036735
1.98,0.07943013481792235
1.983,0.08016701540391447
1.986,0.08078376109588588
1.989,0.08128038901985532
1.992,0.08165708046503806
1.995,0.08191419569562995
1.998,0.08205227257721522
2,0.08207853417842814
2,0.08207853417842814
2.001,0.082146966485362
2.004,0.08317009495193954
2.007,0.0854114504324166
2.01,0.0888587093714841
2.013,0.09349796396678216
2.016,0.09931369908343732
2.019,0.1062887778116618
2.022,0.1144045786711398
2.025,0.1236409862252796
2.028,0.1339764142040675
2.031,0.1453878471361351
2.034,0.1578509624109154
2.037,0.1713400795843454
2.04,0.1858282129681268
2.043,0.2012872270474649
2.046,0.2176877259883687
2.049,0.2349992316329291
2.052,0.2531902191315089
2.055,0.2722280479071797
2.058,0.292079213441611
2.061,0.312709222464675
2.064,0.3340827334720948
2.067,0.3561636772314121
2.07,0.3789151833747989
2.073,0.4022997201387831
2.076,0.4262791273371168
2.079,0.4508146838050208
2.082,0.4758671588961045
2.085,0.5013968747701031
2.088,0.5273637571931982
2.091,0.5537274057964385
2.094,0.5804471701251831
2.097,0.6074821630604248
2.1,0.634791367974618
2.103,0.6623337105549124
2.106,0.6900680599374048
2.109,0.7179533345022905
2.112,0.7459485513909632
2.115,0.7740128880506474
2.118,0.8021057092526958
2.121,0.8301866275197531
2.124,0.8582156162992249
2.127,0.8861529764156065
2.13,0.9139594243517668
2.133,0.9415961868476577
2.136,0.9690249982785819
2.139,0.9962081784625646
2.142,1.023108692378619
2.145,1.049690180986943
2.148,1.075917032252371
2.151,1.101754433770975
2.154,1.127168327186534
2.157,1.152125579484865
2.16,1.17659399099989
2.163,1.200542150050616
2.166,1.223939747949714
2.169,1.246757483256805
2.172,1.26896696759846
2.175,1.290541007512884
2.178,1.311453488450566
2.181,1.331679410967324
2.184,1.351194984892519
2.187,1.369977620179257
2.19,1.388005916287372
2.193,1.405259793755627
2.196,1.421720428308004
2.199,1.437370137990309
2.202,1.452192724102404
2.205,1.466173220809333
2.208,1.479297806295454
2.211,1.491554181076562
2.214,1.502931289112936
2.217,1.513419340267907
2.22,1.523009963374369
2.223,1.531696116190135
2.226,1.539472126969498
2.229,1.546333681539649
2.232,1.552277812819766
2.235,1.557302900544044
2.238,1.561408749902212
2.241,1.564596366908549
2.244,1.566868033264528
2.247,1.568227487632656
2.25,1.568679540014234
2.253,1.568230242599907
2.256,1.566886969468867
2.259,1.564658258640851
2.262,1.56155383398755
2.265,1.557584587333795
2.268,1.552762710357152
2.271,1.54710150127721
2.274,1.540615382371322
2.277,1.533319769232096
2.28,1.525231304294388
2.283,1.516367506033657
2.286,1.506746770193639
2.289,1.496388580611281
2.292,1.485313172054413
2.295,1.473541662745646
2.298,1.461095996230192
2.301,1.447999043878185
2.304,1.434274311912227
2.307,1.419946137130856
2.31,1.405039596484068
2.313,1.389580441749521
2.316,1.373594836800144
2.319,1.357109722480333
2.322,1.340152446797922
2.325,1.322750660623754
2.328,1.304932546380858
2.331,1.286726652782889
2.334,1.268161814939843
2.337,1.249267124850344
2.34,1.230072180810428
2.343,1.210606623516263
2.346,1.190900350876027
2.349,1.170983416758268
2.352,1.15088603520464
2.355,1.130638227956858
2.358,1.110270124808808
2.361,1.08981177329924
2.364,1.069292994192009
2.367,1.048743459275072
2.37,1.028192726550682
2.373,1.007670181618503
2.376,0.9872048046685882
2.379,0.9668255722281388
2.382,0.9465610092743429
2.385,0.9264393303177052
2.388,0.9064882513214216
2.391,0.8867352005459347
2.394,0.8672069193526954
2.397,0.8479295806228641
2.4,0.8289288204263857
2.403,0.8102297248529414
2.406,0.7918565767428162
2.409,0.7738331143731401
2.412,0.7561826161734777
2.415,0.7389274319347716
2.418,0.72208936756935
2.421,0.7056895144607165
2.424,0.6897482060155911
2.427,0.6742847230486078
2.43,0.6593177538138749
2.433,0.644864974608266
2.436,0.6309430739056394
2.439,0.6175678195156952
2.442,0.6047543171869658
2.445,0.59251649998039
2.448,0.580867437018912
2.451,0.5698195962826293
2.454,0.5593842825213944
2.457,0.5495719208293182
2.46,0.5403920065952803
2.463,0.5318531643882414
2.466,0.5239626467692832
2.469,0.5167269609628086
2.472,0.5101514949595339
2.475,0.5042406400386673
2.478,0.4989976250236897
2.481,0.4944250163153562
2.484,0.4905243500307406
2.487,0.4872961169454075
2.49,0.4847400068734376
2.493,0.4828547677047821
2.496,0.4816380449636118
2.499,0.481086702901364
2.502,0.4811965636043612
2.505,0.481962456940315
2.508,0.4833783179333509
2.511,0.4854372920520609
2.514,0.4881314839121291
2.517,0.4914523646371612
2.52,0.4953905066439657
2.523,0.4999356937769593
2.526,0.5050769385006761
2.529,0.5108025250738285
2.532,0.5170998477974678
2.535,0.5239556541861901
2.538,0.531355954203127
2.541,0.5392860365720124
2.544,0.5477305469364411
2.547,0.5566736089052506
2.55,0.56609865392595
2.553,0.5759886538111604
2.556,0.5863260330538896
2.559,0.5970926875944244
2.562,0.6082700306968366
2.565,0.6198390467924326
2.568,0.6317802310462745
2.571,0.6440736944501644
2.574,0.6566992432804322
2.577,0.6696362885349002
2.58,0.6828639938982265
2.583,0.6963613071281459
2.586,0.7101069218837074
2.589,0.7240793392116297
2.592,0.7382569373837827
2.595,0.7526179007249487
2.598,0.7671403285076092
2.601,0.7818022480852903
2.604,0.7965816339803348
2.607,0.8114564398337616
2.61,0.8264047175646722
