"time","Z","Y"
1.32,0.6001666577257867,1.416908797705566
1.33,0.599647138421521,1.417722533046072
1.34,0.5991110950744108,1.418512247216178
1.35,0.5985589417693139,1.419278655723091
1.36,0.597991066561526,1.420022414465
1.37,0.5974078559207916,1.420744175102183
1.38,0.5968096860063057,1.421444565288784
1.39,0.5961969738965882,1.422124304436064
1.4,0.5955700678464529,1.422783955727995
1.41,0.5949293302841796,1.423424113668522
1.42,0.5942751168888736,1.424045356803028
1.43,0.5936077769729862,1.424648248582721
1.44,0.5929276538648355,1.425233338228998
1.45,0.5922350774584973,1.425801144181363
1.46,0.5915303492764505,1.426352120896848
1.47,0.5908138051667473,1.426886798275909
1.48,0.5900857581648511,1.427405654625051
1.49,0.5893465154299027,1.427909154329746
1.5,0.5885963784907096,1.428397748415228
1.51,0.5878356434917369,1.428871875107282
1.52,0.5870646074353998,1.429331974298208
1.53,0.5862835634409769,1.42977847654279
1.54,0.5854927908816103,1.430211780176747
1.55,0.5846925700349666,1.430632285281361
1.56,0.5838831775317984,1.431040383119232
1.57,0.5830648866363827,1.431436456774947
1.58,0.5822379675269526,1.431820881795735
1.59,0.5814026324147543,1.43219390419791
1.6,0.5805591346847765,1.432555860892758
1.61,0.5797077391383866,1.432907113547464
1.62,0.5788486887294348,1.433247974650361
1.63,0.5779822221217766,1.433578746561832
1.64,0.5771085738049492,1.433899721788702
1.65,0.5762279742098527,1.434211183258607
1.66,0.5753406829847253,1.434513479729232
1.67,0.5744469136544342,1.434806855093044
1.68,0.5735468897216461,1.435091575504016
1.69,0.5726408340670311,1.435367905372806
1.7,0.5717289671578942,1.435636103320131
1.71,0.5708115072286161,1.435896422597895
1.72,0.5698886623471137,1.436149093426641
1.73,0.5689605891624134,1.436394231075089
1.74,0.568027522321926,1.436632124311869
1.75,0.5670896603443645,1.436862981069032
1.76,0.5661471985205084,1.437087001787082
1.77,0.5652003289728033,1.437304379566773
1.78,0.5642492407149571,1.437515300320902
1.79,0.5632941354235695,1.437719978260809
1.8,0.5623352249018584,1.43791865021033
1.81,0.5613726784532522,1.438111457272319
1.82,0.5604066827201862,1.438298579417562
1.83,0.5594374229352196,1.438480193338278
1.84,0.5584650830685972,1.438656472797746
1.85,0.5574898459758072,1.438827588979902
1.86,0.556511857411313,1.438993630234013
1.87,0.5555312802751369,1.439154723104803
1.88,0.5545483010133426,1.439311046630666
1.89,0.5535630863283799,1.439462735796428
1.9,0.5525758006319419,1.439609920486464
1.91,0.5515866060740395,1.439752725570006
1.92,0.5505956625720764,1.439891270986443
1.93,0.5496031642223044,1.440025753642493
1.94,0.5486092626682282,1.440156275113179
1.95,0.5476141138862716,1.440282946867142
1.96,0.5466178784875309,1.440405890965107
1.97,0.5456207163284261,1.440525227960961
1.98,0.5446227866211379,1.440641077170011
1.99,0.5436242451737844,1.440753550527696
2,0.5426251876183611,1.440862625834152
2.01,0.5416257959316844,1.440968473970217
2.02,0.5406262157837055,1.441071185026902
2.03,0.5396265909189202,1.441170845103793
2.04,0.538627063149312,1.44126753631494
2.05,0.5376277723472983,1.44136133679475
2.06,0.5366288680497615,1.44145234673642
2.07,0.5356305213950231,1.441540715176826
2.08,0.5346328531054946,1.441626478552355
2.09,0.5336360047113581,1.441709720407057
2.1,0.5326401171824671,1.441790523506192
2.11,0.5316453310106466,1.441868970042453
2.12,0.5306517862919874,1.441945141842189
2.13,0.5296595962051901,1.442019061042813
2.14,0.5286688758273671,1.442090754592909
2.15,0.5276797733273603,1.44216032407223
2.16,0.5266924163672002,1.442227825782084
2.17,0.5257069309153484,1.442293312863781
2.18,0.5247234412225432,1.442356835266658
2.19,0.5237420697976417,1.442418439716096
2.2,0.52276297392829,1.442478251454049
2.21,0.5217862763802542,1.442536319194321
2.22,0.5208120938558884,1.442592678823154
2.23,0.5198405523920956,1.44264738787569
2.24,0.5188717777074746,1.442700503958884
2.25,0.5179058952730093,1.442752084931742
2.26,0.5169430303827555,1.442802189085573
2.27,0.5159832520897711,1.44285074957851
2.28,0.5150267040872176,1.442897867640083
2.29,0.5140735026384906,1.442943583949589
2.3,0.5131237608310727,1.442987932988291
2.31,0.5121775902037689,1.443030946706438
2.32,0.5112351007128966,1.443072654469424
2.33,0.5102964085672981,1.443113100593212
2.34,0.5093616631766236,1.443152404603828
2.35,0.5084309532640059,1.443190551391851
2.36,0.5075043919470709,1.44322758141656
2.37,0.5065820920689625,1.443263535584875
2.38,0.5056641662584002,1.443298455407341
2.39,0.5047507269897368,1.443332383154115
2.4,0.5038418664189348,1.443365318044426
2.41,0.5029376673230399,1.443397239256285
2.42,0.5020382551911448,1.443428219774201
2.43,0.5011437331734583,1.443458285171488
2.44,0.5002542033747904,1.443487459705185
2.45,0.4993697668545495,1.44351576631606
2.46,0.4984905236267447,1.443543226628604
2.47,0.4976165804540712,1.443569885675069
2.48,0.4967480372891039,1.44359576888486
2.49,0.4958849891551294,1.443620888050826
2.5,0.4950275335140673,1.443645264701424
2.51,0.4941757669149048,1.443668919469049
2.52,0.4933297849936983,1.443691872090035
2.53,0.4924896824735724,1.443714141404651
2.54,0.4916555548741665,1.443735759172312
2.55,0.4908274946274096,1.443756738680493
2.56,0.4900055937487049,1.443777096332399
2.57,0.4891899435636138,1.443796849438114
2.58,0.4883806345050546,1.443816014575625
2.59,0.4875777561133031,1.443834607590826
2.6,0.4867813971643328,1.443852645000722
2.61,0.4859916469776503,1.443870158292597
2.62,0.4852085916575202,1.443887152827588
2.63,0.4844323173776943,1.443903643754151
2.64,0.4836629094366423,1.443919645678456
2.65,0.4829004522575516,1.443935172664393
2.66,0.4821450293883275,1.443950238233564
2.67,0.481396722817264,1.443964857212272
2.68,0.4806556127655828,1.443979046291453
2.69,0.479921780984938,1.443992815126802
2.7,0.4791953072182694,1.444006175890832
2.71,0.4784762703078718,1.444019140282224
2.72,0.4777647481953952,1.444031719525828
2.73,0.4770608179218447,1.444043924372663
2.74,0.4763645543913366,1.444055770744498
2.75,0.4756760320827971,1.444067271918386
2.76,0.4749953258395304,1.444078434921567
2.77,0.4743225087913311,1.444089270018914
2.78,0.4736576531420643,1.444099787116922
2.79,0.4730008301696639,1.444109995763705
2.8,0.4723521102261345,1.444119905148998
2.81,0.4717115627375499,1.444129524104153
2.82,0.4710792562040537,1.444138861102143
2.83,0.4704552581998591,1.444147924257561
2.84,0.4698396353732495,1.44415672132662
2.85,0.4692324534465776,1.444165259707152
2.86,0.468633777216266,1.444173546438607
2.87,0.4680436705528072,1.444181588202058
2.88,0.4674621915715224,1.444189403411498
2.89,0.4668894055738221,1.444196989811919
2.9,0.4663253734391786,1.444204353543129
2.91,0.465770155097782,1.44421150044502
2.92,0.4652238095405548,1.444218436032503
2.93,0.4646863948191522,1.444225165495495
2.94,0.4641579680459628,1.444231693698931
2.95,0.463638585394107,1.444238025182754
2.96,0.4631283020974383,1.444244164161924
2.97,0.4626271724505427,1.444250114526409
2.98,0.4621352498087393,1.444255879841193
2.99,0.4616525865880791,1.444261463346271
3,0.4611792342653467,1.444266867956651
3.01,0.4607152351422323,1.444272121224232
3.02,0.460260633199103,1.444277242441226
3.03,0.4598154851908623,1.444282209009838
3.04,0.4593798381541084,1.444287024615577
3.05,0.4589537381529756,1.444291692719581
3.06,0.4585372302791343,1.444296216558614
3.07,0.4581303586517908,1.444300599145068
3.08,0.4577331664176879,1.444304843266965
3.09,0.4573456957511041,1.444308951487952
3.1,0.4569679878538545,1.444312926147304
3.11,0.4566000829552899,1.444316769359925
3.12,0.4562420203122973,1.444320483016346
3.13,0.4558938382093001,1.444324068782725
3.14,0.4555555739582575,1.444327528100849
